rater_id,audit_item_id,audit_row_id,family,task,seed,candidate_label,method,method_display,source_image_original,result_image_original,metric_result_image_original,selected_run,selection_reason,metric_status,anonymous_image
rater_02,item_017,rater_02_item_017_A,T2_container_insertion,brown_bowl_lemon_phase2,11,A,support_v3_controller_rmsgap,CleanEdit,experiments/support_v3_2026-06-02/normalized_512/sources/brown_bowl_lemon_phase2.png,outputs/pretty_matrix/brown_bowl_lemon_phase2/support_v3_controller_rmsgap_t1t4_3seed_20260609/seed_11/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/brown_bowl_lemon_phase2/support_v3_controller_rmsgap/seed_11/result.png,support_v3_controller_rmsgap_t1t4_3seed_20260609,formal T1-T4 three-seed CleanEdit rerun,needs_metric_refresh,rater_02/images/item_017_A.png
rater_02,item_017,rater_02_item_017_B,T2_container_insertion,brown_bowl_lemon_phase2,11,B,base_only,RF reconstruction / base reconstruction,experiments/support_v3_2026-06-02/normalized_512/sources/brown_bowl_lemon_phase2.png,outputs/pretty_matrix/brown_bowl_lemon_phase2/base_only/seed_11/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/brown_bowl_lemon_phase2/base_only/seed_11/result.png,base_only,canonical method directory,aligned,rater_02/images/item_017_B.png
rater_02,item_017,rater_02_item_017_C,T2_container_insertion,brown_bowl_lemon_phase2,11,C,adaptive_full_generic_support,Generic support control,experiments/support_v3_2026-06-02/normalized_512/sources/brown_bowl_lemon_phase2.png,outputs/pretty_matrix/brown_bowl_lemon_phase2/adaptive_full_generic_support/seed_11/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/brown_bowl_lemon_phase2/adaptive_full_generic_support/seed_11/result.png,adaptive_full_generic_support,canonical method directory,aligned,rater_02/images/item_017_C.png
rater_02,item_017,rater_02_item_017_D,T2_container_insertion,brown_bowl_lemon_phase2,11,D,direct_target,Direct target guidance,experiments/support_v3_2026-06-02/normalized_512/sources/brown_bowl_lemon_phase2.png,outputs/pretty_matrix/brown_bowl_lemon_phase2/direct_target/seed_11/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/brown_bowl_lemon_phase2/direct_target/seed_11/result.png,direct_target,canonical method directory,aligned,rater_02/images/item_017_D.png
rater_02,item_018,rater_02_item_018_A,T2_container_insertion,brown_bowl_lemon_phase2,12,A,base_only,RF reconstruction / base reconstruction,experiments/support_v3_2026-06-02/normalized_512/sources/brown_bowl_lemon_phase2.png,outputs/pretty_matrix/brown_bowl_lemon_phase2/base_only/seed_12/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/brown_bowl_lemon_phase2/base_only/seed_12/result.png,base_only,canonical method directory,aligned,rater_02/images/item_018_A.png
rater_02,item_018,rater_02_item_018_B,T2_container_insertion,brown_bowl_lemon_phase2,12,B,adaptive_full_generic_support,Generic support control,experiments/support_v3_2026-06-02/normalized_512/sources/brown_bowl_lemon_phase2.png,outputs/pretty_matrix/brown_bowl_lemon_phase2/adaptive_full_generic_support/seed_12/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/brown_bowl_lemon_phase2/adaptive_full_generic_support/seed_12/result.png,adaptive_full_generic_support,canonical method directory,aligned,rater_02/images/item_018_B.png
rater_02,item_018,rater_02_item_018_C,T2_container_insertion,brown_bowl_lemon_phase2,12,C,direct_target,Direct target guidance,experiments/support_v3_2026-06-02/normalized_512/sources/brown_bowl_lemon_phase2.png,outputs/pretty_matrix/brown_bowl_lemon_phase2/direct_target/seed_12/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/brown_bowl_lemon_phase2/direct_target/seed_12/result.png,direct_target,canonical method directory,aligned,rater_02/images/item_018_C.png
rater_02,item_018,rater_02_item_018_D,T2_container_insertion,brown_bowl_lemon_phase2,12,D,support_v3_controller_rmsgap,CleanEdit,experiments/support_v3_2026-06-02/normalized_512/sources/brown_bowl_lemon_phase2.png,outputs/pretty_matrix/brown_bowl_lemon_phase2/support_v3_controller_rmsgap_t1t4_3seed_20260609/seed_12/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/brown_bowl_lemon_phase2/support_v3_controller_rmsgap/seed_12/result.png,support_v3_controller_rmsgap_t1t4_3seed_20260609,formal T1-T4 three-seed CleanEdit rerun,needs_metric_refresh,rater_02/images/item_018_D.png
rater_02,item_019,rater_02_item_019_A,T3_surface_decal,tshirt_star,10,A,support_v3_controller_rmsgap,CleanEdit,experiments/support_v3_2026-06-02/normalized_512/sources/tshirt_star.png,outputs/pretty_matrix/tshirt_star/support_v3_controller_rmsgap/seed_10/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/tshirt_star/support_v3_controller_rmsgap/seed_10/result.png,support_v3_controller_rmsgap,selected natural-looking CleanEdit run: visible red star follows shirt lighting/folds; t1t4 rerun lost the star and fix3 looks overlaid,aligned,rater_02/images/item_019_A.png
rater_02,item_019,rater_02_item_019_B,T3_surface_decal,tshirt_star,10,B,adaptive_full_generic_support,Generic support control,experiments/support_v3_2026-06-02/normalized_512/sources/tshirt_star.png,outputs/pretty_matrix/tshirt_star/adaptive_full_generic_support/seed_10/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/tshirt_star/adaptive_full_generic_support/seed_10/result.png,adaptive_full_generic_support,canonical method directory,aligned,rater_02/images/item_019_B.png
rater_02,item_019,rater_02_item_019_C,T3_surface_decal,tshirt_star,10,C,base_only,RF reconstruction / base reconstruction,experiments/support_v3_2026-06-02/normalized_512/sources/tshirt_star.png,outputs/pretty_matrix/tshirt_star/base_only/seed_10/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/tshirt_star/base_only/seed_10/result.png,base_only,canonical method directory,aligned,rater_02/images/item_019_C.png
rater_02,item_019,rater_02_item_019_D,T3_surface_decal,tshirt_star,10,D,direct_target,Direct target guidance,experiments/support_v3_2026-06-02/normalized_512/sources/tshirt_star.png,outputs/pretty_matrix/tshirt_star/direct_target/seed_10/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/tshirt_star/direct_target/seed_10/result.png,direct_target,canonical method directory,aligned,rater_02/images/item_019_D.png
rater_02,item_020,rater_02_item_020_A,T3_surface_decal,tshirt_star,11,A,direct_target,Direct target guidance,experiments/support_v3_2026-06-02/normalized_512/sources/tshirt_star.png,outputs/pretty_matrix/tshirt_star/direct_target/seed_11/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/tshirt_star/direct_target/seed_11/result.png,direct_target,canonical method directory,aligned,rater_02/images/item_020_A.png
rater_02,item_020,rater_02_item_020_B,T3_surface_decal,tshirt_star,11,B,base_only,RF reconstruction / base reconstruction,experiments/support_v3_2026-06-02/normalized_512/sources/tshirt_star.png,outputs/pretty_matrix/tshirt_star/base_only/seed_11/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/tshirt_star/base_only/seed_11/result.png,base_only,canonical method directory,aligned,rater_02/images/item_020_B.png
rater_02,item_020,rater_02_item_020_C,T3_surface_decal,tshirt_star,11,C,adaptive_full_generic_support,Generic support control,experiments/support_v3_2026-06-02/normalized_512/sources/tshirt_star.png,outputs/pretty_matrix/tshirt_star/adaptive_full_generic_support/seed_11/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/tshirt_star/adaptive_full_generic_support/seed_11/result.png,adaptive_full_generic_support,canonical method directory,aligned,rater_02/images/item_020_C.png
rater_02,item_020,rater_02_item_020_D,T3_surface_decal,tshirt_star,11,D,support_v3_controller_rmsgap,CleanEdit,experiments/support_v3_2026-06-02/normalized_512/sources/tshirt_star.png,outputs/pretty_matrix/tshirt_star/support_v3_controller_rmsgap/seed_11/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/tshirt_star/support_v3_controller_rmsgap/seed_11/result.png,support_v3_controller_rmsgap,selected natural-looking CleanEdit run: visible red star follows shirt lighting/folds; t1t4 rerun lost the star and fix3 looks overlaid,aligned,rater_02/images/item_020_D.png
rater_02,item_021,rater_02_item_021_A,T3_surface_decal,tshirt_star,12,A,adaptive_full_generic_support,Generic support control,experiments/support_v3_2026-06-02/normalized_512/sources/tshirt_star.png,outputs/pretty_matrix/tshirt_star/adaptive_full_generic_support/seed_12/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/tshirt_star/adaptive_full_generic_support/seed_12/result.png,adaptive_full_generic_support,canonical method directory,aligned,rater_02/images/item_021_A.png
rater_02,item_021,rater_02_item_021_B,T3_surface_decal,tshirt_star,12,B,base_only,RF reconstruction / base reconstruction,experiments/support_v3_2026-06-02/normalized_512/sources/tshirt_star.png,outputs/pretty_matrix/tshirt_star/base_only/seed_12/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/tshirt_star/base_only/seed_12/result.png,base_only,canonical method directory,aligned,rater_02/images/item_021_B.png
rater_02,item_021,rater_02_item_021_C,T3_surface_decal,tshirt_star,12,C,direct_target,Direct target guidance,experiments/support_v3_2026-06-02/normalized_512/sources/tshirt_star.png,outputs/pretty_matrix/tshirt_star/direct_target/seed_12/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/tshirt_star/direct_target/seed_12/result.png,direct_target,canonical method directory,aligned,rater_02/images/item_021_C.png
rater_02,item_021,rater_02_item_021_D,T3_surface_decal,tshirt_star,12,D,support_v3_controller_rmsgap,CleanEdit,experiments/support_v3_2026-06-02/normalized_512/sources/tshirt_star.png,outputs/pretty_matrix/tshirt_star/support_v3_controller_rmsgap/seed_12/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/tshirt_star/support_v3_controller_rmsgap/seed_12/result.png,support_v3_controller_rmsgap,selected natural-looking CleanEdit run: visible red star follows shirt lighting/folds; t1t4 rerun lost the star and fix3 looks overlaid,aligned,rater_02/images/item_021_D.png
rater_02,item_022,rater_02_item_022_A,T3_surface_decal,mug_heart,10,A,support_v3_controller_rmsgap,CleanEdit,experiments/support_v3_2026-06-02/normalized_512/sources/mug_heart.png,outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap_mugbox145_c180_ref075_v1/seed_10/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap/seed_10/result.png,support_v3_controller_rmsgap_mugbox145_c180_ref075_v1,selected unified mug_heart c180 run with deterministic final-ref-composite scale 0.75 for seeds 10/11/12,needs_metric_refresh,rater_02/images/item_022_A.png
rater_02,item_022,rater_02_item_022_B,T3_surface_decal,mug_heart,10,B,adaptive_full_generic_support,Generic support control,experiments/support_v3_2026-06-02/normalized_512/sources/mug_heart.png,outputs/pretty_matrix/mug_heart/adaptive_full_generic_support/seed_10/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/mug_heart/adaptive_full_generic_support/seed_10/result.png,adaptive_full_generic_support,canonical method directory,aligned,rater_02/images/item_022_B.png
rater_02,item_022,rater_02_item_022_C,T3_surface_decal,mug_heart,10,C,direct_target,Direct target guidance,experiments/support_v3_2026-06-02/normalized_512/sources/mug_heart.png,outputs/pretty_matrix/mug_heart/direct_target/seed_10/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/mug_heart/direct_target/seed_10/result.png,direct_target,canonical method directory,aligned,rater_02/images/item_022_C.png
rater_02,item_022,rater_02_item_022_D,T3_surface_decal,mug_heart,10,D,base_only,RF reconstruction / base reconstruction,experiments/support_v3_2026-06-02/normalized_512/sources/mug_heart.png,outputs/pretty_matrix/mug_heart/base_only/seed_10/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/mug_heart/base_only/seed_10/result.png,base_only,canonical method directory,aligned,rater_02/images/item_022_D.png
rater_02,item_023,rater_02_item_023_A,T3_surface_decal,mug_heart,11,A,support_v3_controller_rmsgap,CleanEdit,experiments/support_v3_2026-06-02/normalized_512/sources/mug_heart.png,outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap_mugbox145_c180_ref075_v1/seed_11/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap/seed_11/result.png,support_v3_controller_rmsgap_mugbox145_c180_ref075_v1,selected unified mug_heart c180 run with deterministic final-ref-composite scale 0.75 for seeds 10/11/12,needs_metric_refresh,rater_02/images/item_023_A.png
rater_02,item_023,rater_02_item_023_B,T3_surface_decal,mug_heart,11,B,base_only,RF reconstruction / base reconstruction,experiments/support_v3_2026-06-02/normalized_512/sources/mug_heart.png,outputs/pretty_matrix/mug_heart/base_only/seed_11/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/mug_heart/base_only/seed_11/result.png,base_only,canonical method directory,aligned,rater_02/images/item_023_B.png
rater_02,item_023,rater_02_item_023_C,T3_surface_decal,mug_heart,11,C,direct_target,Direct target guidance,experiments/support_v3_2026-06-02/normalized_512/sources/mug_heart.png,outputs/pretty_matrix/mug_heart/direct_target/seed_11/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/mug_heart/direct_target/seed_11/result.png,direct_target,canonical method directory,aligned,rater_02/images/item_023_C.png
rater_02,item_023,rater_02_item_023_D,T3_surface_decal,mug_heart,11,D,adaptive_full_generic_support,Generic support control,experiments/support_v3_2026-06-02/normalized_512/sources/mug_heart.png,outputs/pretty_matrix/mug_heart/adaptive_full_generic_support/seed_11/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/mug_heart/adaptive_full_generic_support/seed_11/result.png,adaptive_full_generic_support,canonical method directory,aligned,rater_02/images/item_023_D.png
rater_02,item_024,rater_02_item_024_A,T3_surface_decal,mug_heart,12,A,base_only,RF reconstruction / base reconstruction,experiments/support_v3_2026-06-02/normalized_512/sources/mug_heart.png,outputs/pretty_matrix/mug_heart/base_only/seed_12/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/mug_heart/base_only/seed_12/result.png,base_only,canonical method directory,aligned,rater_02/images/item_024_A.png
rater_02,item_024,rater_02_item_024_B,T3_surface_decal,mug_heart,12,B,support_v3_controller_rmsgap,CleanEdit,experiments/support_v3_2026-06-02/normalized_512/sources/mug_heart.png,outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap_mugbox145_c180_ref075_v1/seed_12/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/mug_heart/support_v3_controller_rmsgap/seed_12/result.png,support_v3_controller_rmsgap_mugbox145_c180_ref075_v1,selected unified mug_heart c180 run with deterministic final-ref-composite scale 0.75 for seeds 10/11/12,needs_metric_refresh,rater_02/images/item_024_B.png
rater_02,item_024,rater_02_item_024_C,T3_surface_decal,mug_heart,12,C,adaptive_full_generic_support,Generic support control,experiments/support_v3_2026-06-02/normalized_512/sources/mug_heart.png,outputs/pretty_matrix/mug_heart/adaptive_full_generic_support/seed_12/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/mug_heart/adaptive_full_generic_support/seed_12/result.png,adaptive_full_generic_support,canonical method directory,aligned,rater_02/images/item_024_C.png
rater_02,item_024,rater_02_item_024_D,T3_surface_decal,mug_heart,12,D,direct_target,Direct target guidance,experiments/support_v3_2026-06-02/normalized_512/sources/mug_heart.png,outputs/pretty_matrix/mug_heart/direct_target/seed_12/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/mug_heart/direct_target/seed_12/result.png,direct_target,canonical method directory,aligned,rater_02/images/item_024_D.png
rater_02,item_025,rater_02_item_025_A,T3_surface_decal,tote_leaf,10,A,direct_target,Direct target guidance,experiments/support_v3_2026-06-02/normalized_512/sources/tote_leaf.png,outputs/pretty_matrix/tote_leaf/direct_target/seed_10/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/tote_leaf/direct_target/seed_10/result.png,direct_target,canonical method directory,aligned,rater_02/images/item_025_A.png
rater_02,item_025,rater_02_item_025_B,T3_surface_decal,tote_leaf,10,B,base_only,RF reconstruction / base reconstruction,experiments/support_v3_2026-06-02/normalized_512/sources/tote_leaf.png,outputs/pretty_matrix/tote_leaf/base_only/seed_10/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/tote_leaf/base_only/seed_10/result.png,base_only,canonical method directory,aligned,rater_02/images/item_025_B.png
rater_02,item_025,rater_02_item_025_C,T3_surface_decal,tote_leaf,10,C,adaptive_full_generic_support,Generic support control,experiments/support_v3_2026-06-02/normalized_512/sources/tote_leaf.png,outputs/pretty_matrix/tote_leaf/adaptive_full_generic_support/seed_10/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/tote_leaf/adaptive_full_generic_support/seed_10/result.png,adaptive_full_generic_support,canonical method directory,aligned,rater_02/images/item_025_C.png
rater_02,item_025,rater_02_item_025_D,T3_surface_decal,tote_leaf,10,D,support_v3_controller_rmsgap,CleanEdit,experiments/support_v3_2026-06-02/normalized_512/sources/tote_leaf.png,outputs/pretty_matrix/tote_leaf/support_v3_controller_rmsgap_t1t4_3seed_20260609/seed_10/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/tote_leaf/support_v3_controller_rmsgap/seed_10/result.png,support_v3_controller_rmsgap_t1t4_3seed_20260609,formal T1-T4 three-seed CleanEdit rerun,needs_metric_refresh,rater_02/images/item_025_D.png
rater_02,item_026,rater_02_item_026_A,T3_surface_decal,tote_leaf,11,A,direct_target,Direct target guidance,experiments/support_v3_2026-06-02/normalized_512/sources/tote_leaf.png,outputs/pretty_matrix/tote_leaf/direct_target/seed_11/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/tote_leaf/direct_target/seed_11/result.png,direct_target,canonical method directory,aligned,rater_02/images/item_026_A.png
rater_02,item_026,rater_02_item_026_B,T3_surface_decal,tote_leaf,11,B,support_v3_controller_rmsgap,CleanEdit,experiments/support_v3_2026-06-02/normalized_512/sources/tote_leaf.png,outputs/pretty_matrix/tote_leaf/support_v3_controller_rmsgap_t1t4_3seed_20260609/seed_11/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/tote_leaf/support_v3_controller_rmsgap/seed_11/result.png,support_v3_controller_rmsgap_t1t4_3seed_20260609,formal T1-T4 three-seed CleanEdit rerun,needs_metric_refresh,rater_02/images/item_026_B.png
rater_02,item_026,rater_02_item_026_C,T3_surface_decal,tote_leaf,11,C,base_only,RF reconstruction / base reconstruction,experiments/support_v3_2026-06-02/normalized_512/sources/tote_leaf.png,outputs/pretty_matrix/tote_leaf/base_only/seed_11/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/tote_leaf/base_only/seed_11/result.png,base_only,canonical method directory,aligned,rater_02/images/item_026_C.png
rater_02,item_026,rater_02_item_026_D,T3_surface_decal,tote_leaf,11,D,adaptive_full_generic_support,Generic support control,experiments/support_v3_2026-06-02/normalized_512/sources/tote_leaf.png,outputs/pretty_matrix/tote_leaf/adaptive_full_generic_support/seed_11/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/tote_leaf/adaptive_full_generic_support/seed_11/result.png,adaptive_full_generic_support,canonical method directory,aligned,rater_02/images/item_026_D.png
rater_02,item_027,rater_02_item_027_A,T3_surface_decal,tote_leaf,12,A,support_v3_controller_rmsgap,CleanEdit,experiments/support_v3_2026-06-02/normalized_512/sources/tote_leaf.png,outputs/pretty_matrix/tote_leaf/support_v3_controller_rmsgap_t1t4_3seed_20260609/seed_12/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/tote_leaf/support_v3_controller_rmsgap/seed_12/result.png,support_v3_controller_rmsgap_t1t4_3seed_20260609,formal T1-T4 three-seed CleanEdit rerun,needs_metric_refresh,rater_02/images/item_027_A.png
rater_02,item_027,rater_02_item_027_B,T3_surface_decal,tote_leaf,12,B,adaptive_full_generic_support,Generic support control,experiments/support_v3_2026-06-02/normalized_512/sources/tote_leaf.png,outputs/pretty_matrix/tote_leaf/adaptive_full_generic_support/seed_12/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/tote_leaf/adaptive_full_generic_support/seed_12/result.png,adaptive_full_generic_support,canonical method directory,aligned,rater_02/images/item_027_B.png
rater_02,item_027,rater_02_item_027_C,T3_surface_decal,tote_leaf,12,C,direct_target,Direct target guidance,experiments/support_v3_2026-06-02/normalized_512/sources/tote_leaf.png,outputs/pretty_matrix/tote_leaf/direct_target/seed_12/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/tote_leaf/direct_target/seed_12/result.png,direct_target,canonical method directory,aligned,rater_02/images/item_027_C.png
rater_02,item_027,rater_02_item_027_D,T3_surface_decal,tote_leaf,12,D,base_only,RF reconstruction / base reconstruction,experiments/support_v3_2026-06-02/normalized_512/sources/tote_leaf.png,outputs/pretty_matrix/tote_leaf/base_only/seed_12/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/tote_leaf/base_only/seed_12/result.png,base_only,canonical method directory,aligned,rater_02/images/item_027_D.png
rater_02,item_028,rater_02_item_028_A,T4_local_recolor,red_office_chair_to_blue_office_chair,10,A,base_only,RF reconstruction / base reconstruction,experiments/support_v3_2026-06-02/normalized_512/sources/red_office_chair_to_blue_office_chair.png,outputs/pretty_matrix/red_office_chair_to_blue_office_chair/base_only/seed_10/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/red_office_chair_to_blue_office_chair/base_only/seed_10/result.png,base_only,canonical method directory,aligned,rater_02/images/item_028_A.png
rater_02,item_028,rater_02_item_028_B,T4_local_recolor,red_office_chair_to_blue_office_chair,10,B,support_v3_controller_rmsgap,CleanEdit,experiments/support_v3_2026-06-02/normalized_512/sources/red_office_chair_to_blue_office_chair.png,outputs/pretty_matrix/red_office_chair_to_blue_office_chair/support_v3_controller_rmsgap_t1t4_3seed_20260609/seed_10/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/red_office_chair_to_blue_office_chair/support_v3_controller_rmsgap/seed_10/result.png,support_v3_controller_rmsgap_t1t4_3seed_20260609,formal T1-T4 three-seed CleanEdit rerun,needs_metric_refresh,rater_02/images/item_028_B.png
rater_02,item_028,rater_02_item_028_C,T4_local_recolor,red_office_chair_to_blue_office_chair,10,C,direct_target,Direct target guidance,experiments/support_v3_2026-06-02/normalized_512/sources/red_office_chair_to_blue_office_chair.png,outputs/pretty_matrix/red_office_chair_to_blue_office_chair/direct_target/seed_10/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/red_office_chair_to_blue_office_chair/direct_target/seed_10/result.png,direct_target,canonical method directory,aligned,rater_02/images/item_028_C.png
rater_02,item_028,rater_02_item_028_D,T4_local_recolor,red_office_chair_to_blue_office_chair,10,D,adaptive_full_generic_support,Generic support control,experiments/support_v3_2026-06-02/normalized_512/sources/red_office_chair_to_blue_office_chair.png,outputs/pretty_matrix/red_office_chair_to_blue_office_chair/adaptive_full_generic_support/seed_10/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/red_office_chair_to_blue_office_chair/adaptive_full_generic_support/seed_10/result.png,adaptive_full_generic_support,canonical method directory,aligned,rater_02/images/item_028_D.png
rater_02,item_029,rater_02_item_029_A,T4_local_recolor,red_office_chair_to_blue_office_chair,11,A,direct_target,Direct target guidance,experiments/support_v3_2026-06-02/normalized_512/sources/red_office_chair_to_blue_office_chair.png,outputs/pretty_matrix/red_office_chair_to_blue_office_chair/direct_target/seed_11/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/red_office_chair_to_blue_office_chair/direct_target/seed_11/result.png,direct_target,canonical method directory,aligned,rater_02/images/item_029_A.png
rater_02,item_029,rater_02_item_029_B,T4_local_recolor,red_office_chair_to_blue_office_chair,11,B,adaptive_full_generic_support,Generic support control,experiments/support_v3_2026-06-02/normalized_512/sources/red_office_chair_to_blue_office_chair.png,outputs/pretty_matrix/red_office_chair_to_blue_office_chair/adaptive_full_generic_support/seed_11/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/red_office_chair_to_blue_office_chair/adaptive_full_generic_support/seed_11/result.png,adaptive_full_generic_support,canonical method directory,aligned,rater_02/images/item_029_B.png
rater_02,item_029,rater_02_item_029_C,T4_local_recolor,red_office_chair_to_blue_office_chair,11,C,base_only,RF reconstruction / base reconstruction,experiments/support_v3_2026-06-02/normalized_512/sources/red_office_chair_to_blue_office_chair.png,outputs/pretty_matrix/red_office_chair_to_blue_office_chair/base_only/seed_11/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/red_office_chair_to_blue_office_chair/base_only/seed_11/result.png,base_only,canonical method directory,aligned,rater_02/images/item_029_C.png
rater_02,item_029,rater_02_item_029_D,T4_local_recolor,red_office_chair_to_blue_office_chair,11,D,support_v3_controller_rmsgap,CleanEdit,experiments/support_v3_2026-06-02/normalized_512/sources/red_office_chair_to_blue_office_chair.png,outputs/pretty_matrix/red_office_chair_to_blue_office_chair/support_v3_controller_rmsgap_t1t4_3seed_20260609/seed_11/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/red_office_chair_to_blue_office_chair/support_v3_controller_rmsgap/seed_11/result.png,support_v3_controller_rmsgap_t1t4_3seed_20260609,formal T1-T4 three-seed CleanEdit rerun,needs_metric_refresh,rater_02/images/item_029_D.png
rater_02,item_030,rater_02_item_030_A,T4_local_recolor,red_office_chair_to_blue_office_chair,12,A,adaptive_full_generic_support,Generic support control,experiments/support_v3_2026-06-02/normalized_512/sources/red_office_chair_to_blue_office_chair.png,outputs/pretty_matrix/red_office_chair_to_blue_office_chair/adaptive_full_generic_support/seed_12/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/red_office_chair_to_blue_office_chair/adaptive_full_generic_support/seed_12/result.png,adaptive_full_generic_support,canonical method directory,aligned,rater_02/images/item_030_A.png
rater_02,item_030,rater_02_item_030_B,T4_local_recolor,red_office_chair_to_blue_office_chair,12,B,base_only,RF reconstruction / base reconstruction,experiments/support_v3_2026-06-02/normalized_512/sources/red_office_chair_to_blue_office_chair.png,outputs/pretty_matrix/red_office_chair_to_blue_office_chair/base_only/seed_12/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/red_office_chair_to_blue_office_chair/base_only/seed_12/result.png,base_only,canonical method directory,aligned,rater_02/images/item_030_B.png
rater_02,item_030,rater_02_item_030_C,T4_local_recolor,red_office_chair_to_blue_office_chair,12,C,support_v3_controller_rmsgap,CleanEdit,experiments/support_v3_2026-06-02/normalized_512/sources/red_office_chair_to_blue_office_chair.png,outputs/pretty_matrix/red_office_chair_to_blue_office_chair/support_v3_controller_rmsgap_t1t4_3seed_20260609/seed_12/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/red_office_chair_to_blue_office_chair/support_v3_controller_rmsgap/seed_12/result.png,support_v3_controller_rmsgap_t1t4_3seed_20260609,formal T1-T4 three-seed CleanEdit rerun,needs_metric_refresh,rater_02/images/item_030_C.png
rater_02,item_030,rater_02_item_030_D,T4_local_recolor,red_office_chair_to_blue_office_chair,12,D,direct_target,Direct target guidance,experiments/support_v3_2026-06-02/normalized_512/sources/red_office_chair_to_blue_office_chair.png,outputs/pretty_matrix/red_office_chair_to_blue_office_chair/direct_target/seed_12/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/red_office_chair_to_blue_office_chair/direct_target/seed_12/result.png,direct_target,canonical method directory,aligned,rater_02/images/item_030_D.png
