rater_id,audit_item_id,audit_row_id,family,task,seed,candidate_label,source_image,candidate_image,target_prompt,edit_correct_1_5,relation_correct_1_5,source_preservation_1_5,locality_1_5,artifact_severity_1_5,overall_1_5,failure_type,notes,method,method_display
rater_02,item_029,rater_02_item_029_D,T4_local_recolor,red_office_chair_to_blue_office_chair,11,D,images/item_029_source.png,images/item_029_D.png,"A photo of the same office chair on the same concrete floor, with only the red plastic seat and back shell changed to deep blue while the silver metal base, wheels, wall, and floor remain unchanged.",5,5,5,4,2,5,none,Proxy precheck: best edit-preserve balance under Phase2 metrics.,support_v3_controller_rmsgap,DeCE-RF
rater_02,item_030,rater_02_item_030_A,T4_local_recolor,red_office_chair_to_blue_office_chair,12,A,images/item_030_source.png,images/item_030_A.png,"A photo of the same office chair on the same concrete floor, with only the red plastic seat and back shell changed to deep blue while the silver metal base, wheels, wall, and floor remain unchanged.",4,4,4,4,3,4,under_edit,Proxy precheck: good preservation with conservative or incomplete editing.,adaptive_full_generic_support,Generic support control
rater_02,item_030,rater_02_item_030_B,T4_local_recolor,red_office_chair_to_blue_office_chair,12,B,images/item_030_source.png,images/item_030_B.png,"A photo of the same office chair on the same concrete floor, with only the red plastic seat and back shell changed to deep blue while the silver metal base, wheels, wall, and floor remain unchanged.",1,1,5,4,2,3,under_edit,Proxy precheck: strong preservation but target edit is largely absent.,base_only,RF reconstruction / base reconstruction
rater_02,item_030,rater_02_item_030_C,T4_local_recolor,red_office_chair_to_blue_office_chair,12,C,images/item_030_source.png,images/item_030_C.png,"A photo of the same office chair on the same concrete floor, with only the red plastic seat and back shell changed to deep blue while the silver metal base, wheels, wall, and floor remain unchanged.",4,4,5,4,2,4,none,Proxy precheck: best edit-preserve balance under Phase2 metrics.,support_v3_controller_rmsgap,DeCE-RF
rater_02,item_030,rater_02_item_030_D,T4_local_recolor,red_office_chair_to_blue_office_chair,12,D,images/item_030_source.png,images/item_030_D.png,"A photo of the same office chair on the same concrete floor, with only the red plastic seat and back shell changed to deep blue while the silver metal base, wheels, wall, and floor remain unchanged.",2,2,1,2,5,1,under_edit,Proxy precheck: target pressure is visible but preservation/locality are weak.,direct_target,Direct target guidance
rater_02,item_031,rater_02_item_031_A,T4_local_recolor,green_mug_orange_phase2,10,A,images/item_031_source.png,images/item_031_A.png,"A studio photo of the same plain ceramic mug on the same white marble block against the same pink background, with only the mug color changed from green to orange.",2,2,2,2,5,2,under_edit,Proxy precheck: target pressure is visible but preservation/locality are weak.,direct_target,Direct target guidance
rater_02,item_031,rater_02_item_031_B,T4_local_recolor,green_mug_orange_phase2,10,B,images/item_031_source.png,images/item_031_B.png,"A studio photo of the same plain ceramic mug on the same white marble block against the same pink background, with only the mug color changed from green to orange.",4,4,5,5,2,5,none,Proxy precheck: best edit-preserve balance under Phase2 metrics.,support_v3_controller_rmsgap,DeCE-RF
rater_02,item_031,rater_02_item_031_C,T4_local_recolor,green_mug_orange_phase2,10,C,images/item_031_source.png,images/item_031_C.png,"A studio photo of the same plain ceramic mug on the same white marble block against the same pink background, with only the mug color changed from green to orange.",3,3,5,5,2,4,under_edit,Proxy precheck: good preservation with conservative or incomplete editing.,adaptive_full_generic_support,Generic support control
rater_02,item_031,rater_02_item_031_D,T4_local_recolor,green_mug_orange_phase2,10,D,images/item_031_source.png,images/item_031_D.png,"A studio photo of the same plain ceramic mug on the same white marble block against the same pink background, with only the mug color changed from green to orange.",1,1,5,5,3,3,under_edit,Proxy precheck: strong preservation but target edit is largely absent.,base_only,RF reconstruction / base reconstruction
rater_02,item_032,rater_02_item_032_A,T4_local_recolor,green_mug_orange_phase2,11,A,images/item_032_source.png,images/item_032_A.png,"A studio photo of the same plain ceramic mug on the same white marble block against the same pink background, with only the mug color changed from green to orange.",4,4,5,5,2,5,none,Proxy precheck: best edit-preserve balance under Phase2 metrics.,support_v3_controller_rmsgap,DeCE-RF
rater_02,item_032,rater_02_item_032_B,T4_local_recolor,green_mug_orange_phase2,11,B,images/item_032_source.png,images/item_032_B.png,"A studio photo of the same plain ceramic mug on the same white marble block against the same pink background, with only the mug color changed from green to orange.",2,2,2,2,5,2,under_edit,Proxy precheck: target pressure is visible but preservation/locality are weak.,direct_target,Direct target guidance
rater_02,item_032,rater_02_item_032_C,T4_local_recolor,green_mug_orange_phase2,11,C,images/item_032_source.png,images/item_032_C.png,"A studio photo of the same plain ceramic mug on the same white marble block against the same pink background, with only the mug color changed from green to orange.",1,1,5,5,3,3,under_edit,Proxy precheck: strong preservation but target edit is largely absent.,base_only,RF reconstruction / base reconstruction
rater_02,item_032,rater_02_item_032_D,T4_local_recolor,green_mug_orange_phase2,11,D,images/item_032_source.png,images/item_032_D.png,"A studio photo of the same plain ceramic mug on the same white marble block against the same pink background, with only the mug color changed from green to orange.",3,3,5,5,2,4,under_edit,Proxy precheck: good preservation with conservative or incomplete editing.,adaptive_full_generic_support,Generic support control
rater_02,item_033,rater_02_item_033_A,T4_local_recolor,green_mug_orange_phase2,12,A,images/item_033_source.png,images/item_033_A.png,"A studio photo of the same plain ceramic mug on the same white marble block against the same pink background, with only the mug color changed from green to orange.",2,2,2,2,5,2,under_edit,Proxy precheck: target pressure is visible but preservation/locality are weak.,direct_target,Direct target guidance
rater_02,item_033,rater_02_item_033_B,T4_local_recolor,green_mug_orange_phase2,12,B,images/item_033_source.png,images/item_033_B.png,"A studio photo of the same plain ceramic mug on the same white marble block against the same pink background, with only the mug color changed from green to orange.",3,3,5,5,2,4,under_edit,Proxy precheck: good preservation with conservative or incomplete editing.,adaptive_full_generic_support,Generic support control
rater_02,item_033,rater_02_item_033_C,T4_local_recolor,green_mug_orange_phase2,12,C,images/item_033_source.png,images/item_033_C.png,"A studio photo of the same plain ceramic mug on the same white marble block against the same pink background, with only the mug color changed from green to orange.",1,1,5,5,3,3,under_edit,Proxy precheck: strong preservation but target edit is largely absent.,base_only,RF reconstruction / base reconstruction
rater_02,item_033,rater_02_item_033_D,T4_local_recolor,green_mug_orange_phase2,12,D,images/item_033_source.png,images/item_033_D.png,"A studio photo of the same plain ceramic mug on the same white marble block against the same pink background, with only the mug color changed from green to orange.",4,4,5,5,2,5,none,Proxy precheck: best edit-preserve balance under Phase2 metrics.,support_v3_controller_rmsgap,DeCE-RF
rater_02,item_034,rater_02_item_034_A,T4_local_recolor,yellow_vase_blue_phase2,10,A,images/item_034_source.png,images/item_034_A.png,"A still-life photo of the same small ceramic vase resting on the same white fabric, with only the vase color changed from yellow to natural matte cobalt blue while the fabric, lighting, shadows, rim shading, and ceramic highlights remain unchanged.",1,1,5,4,2,3,under_edit,Proxy precheck: strong preservation but target edit is largely absent.,base_only,RF reconstruction / base reconstruction
rater_02,item_034,rater_02_item_034_B,T4_local_recolor,yellow_vase_blue_phase2,10,B,images/item_034_source.png,images/item_034_B.png,"A still-life photo of the same small ceramic vase resting on the same white fabric, with only the vase color changed from yellow to natural matte cobalt blue while the fabric, lighting, shadows, rim shading, and ceramic highlights remain unchanged.",3,3,5,5,2,4,under_edit,Proxy precheck: good preservation with conservative or incomplete editing.,adaptive_full_generic_support,Generic support control
rater_02,item_034,rater_02_item_034_C,T4_local_recolor,yellow_vase_blue_phase2,10,C,images/item_034_source.png,images/item_034_C.png,"A still-life photo of the same small ceramic vase resting on the same white fabric, with only the vase color changed from yellow to deep blue while the fabric, lighting, and shadows remain unchanged.",4,4,5,5,2,5,none,Proxy precheck: best edit-preserve balance under Phase2 metrics.,support_v3_controller_rmsgap,DeCE-RF
rater_02,item_034,rater_02_item_034_D,T4_local_recolor,yellow_vase_blue_phase2,10,D,images/item_034_source.png,images/item_034_D.png,"A still-life photo of the same small ceramic vase resting on the same white fabric, with only the vase color changed from yellow to natural matte cobalt blue while the fabric, lighting, shadows, rim shading, and ceramic highlights remain unchanged.",2,2,1,2,5,2,under_edit,Proxy precheck: target pressure is visible but preservation/locality are weak.,direct_target,Direct target guidance
rater_02,item_035,rater_02_item_035_A,T4_local_recolor,yellow_vase_blue_phase2,11,A,images/item_035_source.png,images/item_035_A.png,"A still-life photo of the same small ceramic vase resting on the same white fabric, with only the vase color changed from yellow to natural matte cobalt blue while the fabric, lighting, shadows, rim shading, and ceramic highlights remain unchanged.",1,1,5,4,2,3,under_edit,Proxy precheck: strong preservation but target edit is largely absent.,base_only,RF reconstruction / base reconstruction
rater_02,item_035,rater_02_item_035_B,T4_local_recolor,yellow_vase_blue_phase2,11,B,images/item_035_source.png,images/item_035_B.png,"A still-life photo of the same small ceramic vase resting on the same white fabric, with only the vase color changed from yellow to natural matte cobalt blue while the fabric, lighting, shadows, rim shading, and ceramic highlights remain unchanged.",2,2,1,2,5,2,under_edit,Proxy precheck: target pressure is visible but preservation/locality are weak.,direct_target,Direct target guidance
rater_02,item_035,rater_02_item_035_C,T4_local_recolor,yellow_vase_blue_phase2,11,C,images/item_035_source.png,images/item_035_C.png,"A still-life photo of the same small ceramic vase resting on the same white fabric, with only the vase color changed from yellow to natural matte cobalt blue while the fabric, lighting, shadows, rim shading, and ceramic highlights remain unchanged.",3,3,5,5,2,4,under_edit,Proxy precheck: good preservation with conservative or incomplete editing.,adaptive_full_generic_support,Generic support control
rater_02,item_035,rater_02_item_035_D,T4_local_recolor,yellow_vase_blue_phase2,11,D,images/item_035_source.png,images/item_035_D.png,"A still-life photo of the same small ceramic vase resting on the same white fabric, with only the vase color changed from yellow to natural matte cobalt blue while the fabric, lighting, shadows, rim shading, and ceramic highlights remain unchanged.",4,4,5,5,2,5,none,Proxy precheck: best edit-preserve balance under Phase2 metrics.,support_v3_controller_rmsgap,DeCE-RF
rater_02,item_036,rater_02_item_036_A,T4_local_recolor,yellow_vase_blue_phase2,12,A,images/item_036_source.png,images/item_036_A.png,"A still-life photo of the same small ceramic vase resting on the same white fabric, with only the vase color changed from yellow to natural matte cobalt blue while the fabric, lighting, shadows, rim shading, and ceramic highlights remain unchanged.",2,2,1,2,5,2,under_edit,Proxy precheck: target pressure is visible but preservation/locality are weak.,direct_target,Direct target guidance
rater_02,item_036,rater_02_item_036_B,T4_local_recolor,yellow_vase_blue_phase2,12,B,images/item_036_source.png,images/item_036_B.png,"A still-life photo of the same small ceramic vase resting on the same white fabric, with only the vase color changed from yellow to natural matte cobalt blue while the fabric, lighting, shadows, rim shading, and ceramic highlights remain unchanged.",4,4,5,5,2,5,none,Proxy precheck: best edit-preserve balance under Phase2 metrics.,support_v3_controller_rmsgap,DeCE-RF
rater_02,item_036,rater_02_item_036_C,T4_local_recolor,yellow_vase_blue_phase2,12,C,images/item_036_source.png,images/item_036_C.png,"A still-life photo of the same small ceramic vase resting on the same white fabric, with only the vase color changed from yellow to natural matte cobalt blue while the fabric, lighting, shadows, rim shading, and ceramic highlights remain unchanged.",3,3,5,5,2,4,under_edit,Proxy precheck: good preservation with conservative or incomplete editing.,adaptive_full_generic_support,Generic support control
rater_02,item_036,rater_02_item_036_D,T4_local_recolor,yellow_vase_blue_phase2,12,D,images/item_036_source.png,images/item_036_D.png,"A still-life photo of the same small ceramic vase resting on the same white fabric, with only the vase color changed from yellow to natural matte cobalt blue while the fabric, lighting, shadows, rim shading, and ceramic highlights remain unchanged.",1,1,5,4,2,3,under_edit,Proxy precheck: strong preservation but target edit is largely absent.,base_only,RF reconstruction / base reconstruction
rater_02,item_037,rater_02_item_037_A,T5_same_color_material,pillow_same_color_cable_knit,10,A,images/item_037_source.png,images/item_037_A.png,"A photo of the same white pillow on the same brown sofa, with the entire pillow surface changed into same-color white chunky cable-knit fabric with thick braided knitted columns, while preserving the pillow shape, outline, lighting, sofa, background, and the rest of the scene.",1,1,4,4,3,3,under_edit,Proxy precheck: strong preservation but target edit is largely absent.,base_only,RF reconstruction / base reconstruction
rater_02,item_037,rater_02_item_037_B,T5_same_color_material,pillow_same_color_cable_knit,10,B,images/item_037_source.png,images/item_037_B.png,"A photo of the same white pillow on the same brown sofa, with the entire pillow surface changed into same-color white chunky cable-knit fabric with thick braided knitted columns, while preserving the pillow shape, outline, lighting, sofa, background, and the rest of the scene.",3,3,5,5,2,4,none,Proxy precheck: best edit-preserve balance under Phase2 metrics.,support_v3_controller_rmsgap,DeCE-RF
rater_02,item_037,rater_02_item_037_C,T5_same_color_material,pillow_same_color_cable_knit,10,C,images/item_037_source.png,images/item_037_C.png,"A photo of the same white pillow on the same brown sofa, with the entire pillow surface changed into same-color white chunky cable-knit fabric with thick braided knitted columns, while preserving the pillow shape, outline, lighting, sofa, background, and the rest of the scene.",2,2,1,2,5,1,under_edit,Proxy precheck: target pressure is visible but preservation/locality are weak.,direct_target,Direct target guidance
rater_02,item_037,rater_02_item_037_D,T5_same_color_material,pillow_same_color_cable_knit,10,D,images/item_037_source.png,images/item_037_D.png,"A photo of the same white pillow on the same brown sofa, with the entire pillow surface changed into same-color white chunky cable-knit fabric with thick braided knitted columns, while preserving the pillow shape, outline, lighting, sofa, background, and the rest of the scene.",2,2,5,5,3,4,under_edit,Proxy precheck: good preservation with conservative or incomplete editing.,adaptive_full_generic_support,Generic support control
rater_02,item_038,rater_02_item_038_A,T5_same_color_material,pillow_same_color_cable_knit,11,A,images/item_038_source.png,images/item_038_A.png,"A photo of the same white pillow on the same brown sofa, with the entire pillow surface changed into same-color white chunky cable-knit fabric with thick braided knitted columns, while preserving the pillow shape, outline, lighting, sofa, background, and the rest of the scene.",2,2,1,2,5,1,under_edit,Proxy precheck: target pressure is visible but preservation/locality are weak.,direct_target,Direct target guidance
rater_02,item_038,rater_02_item_038_B,T5_same_color_material,pillow_same_color_cable_knit,11,B,images/item_038_source.png,images/item_038_B.png,"A photo of the same white pillow on the same brown sofa, with the entire pillow surface changed into same-color white chunky cable-knit fabric with thick braided knitted columns, while preserving the pillow shape, outline, lighting, sofa, background, and the rest of the scene.",3,3,5,5,2,4,none,Proxy precheck: best edit-preserve balance under Phase2 metrics.,support_v3_controller_rmsgap,DeCE-RF
rater_02,item_038,rater_02_item_038_C,T5_same_color_material,pillow_same_color_cable_knit,11,C,images/item_038_source.png,images/item_038_C.png,"A photo of the same white pillow on the same brown sofa, with the entire pillow surface changed into same-color white chunky cable-knit fabric with thick braided knitted columns, while preserving the pillow shape, outline, lighting, sofa, background, and the rest of the scene.",2,2,5,5,3,4,under_edit,Proxy precheck: good preservation with conservative or incomplete editing.,adaptive_full_generic_support,Generic support control
rater_02,item_038,rater_02_item_038_D,T5_same_color_material,pillow_same_color_cable_knit,11,D,images/item_038_source.png,images/item_038_D.png,"A photo of the same white pillow on the same brown sofa, with the entire pillow surface changed into same-color white chunky cable-knit fabric with thick braided knitted columns, while preserving the pillow shape, outline, lighting, sofa, background, and the rest of the scene.",1,1,4,4,3,3,under_edit,Proxy precheck: strong preservation but target edit is largely absent.,base_only,RF reconstruction / base reconstruction
rater_02,item_039,rater_02_item_039_A,T5_same_color_material,pillow_same_color_cable_knit,12,A,images/item_039_source.png,images/item_039_A.png,"A photo of the same white pillow on the same brown sofa, with the entire pillow surface changed into same-color white chunky cable-knit fabric with thick braided knitted columns, while preserving the pillow shape, outline, lighting, sofa, background, and the rest of the scene.",2,2,5,5,3,4,under_edit,Proxy precheck: good preservation with conservative or incomplete editing.,adaptive_full_generic_support,Generic support control
rater_02,item_039,rater_02_item_039_B,T5_same_color_material,pillow_same_color_cable_knit,12,B,images/item_039_source.png,images/item_039_B.png,"A photo of the same white pillow on the same brown sofa, with the entire pillow surface changed into same-color white chunky cable-knit fabric with thick braided knitted columns, while preserving the pillow shape, outline, lighting, sofa, background, and the rest of the scene.",1,1,4,4,3,3,under_edit,Proxy precheck: strong preservation but target edit is largely absent.,base_only,RF reconstruction / base reconstruction
rater_02,item_039,rater_02_item_039_C,T5_same_color_material,pillow_same_color_cable_knit,12,C,images/item_039_source.png,images/item_039_C.png,"A photo of the same white pillow on the same brown sofa, with the entire pillow surface changed into same-color white chunky cable-knit fabric with thick braided knitted columns, while preserving the pillow shape, outline, lighting, sofa, background, and the rest of the scene.",3,3,5,5,2,4,none,Proxy precheck: best edit-preserve balance under Phase2 metrics.,support_v3_controller_rmsgap,DeCE-RF
rater_02,item_039,rater_02_item_039_D,T5_same_color_material,pillow_same_color_cable_knit,12,D,images/item_039_source.png,images/item_039_D.png,"A photo of the same white pillow on the same brown sofa, with the entire pillow surface changed into same-color white chunky cable-knit fabric with thick braided knitted columns, while preserving the pillow shape, outline, lighting, sofa, background, and the rest of the scene.",2,2,1,2,5,1,under_edit,Proxy precheck: target pressure is visible but preservation/locality are weak.,direct_target,Direct target guidance
rater_02,item_040,rater_02_item_040_A,T5_same_color_material,pillow_same_color_cable_knit_grey,10,A,images/item_040_source.png,images/item_040_A.png,"A photo of the same plain dark grey pillow on the same rattan-backed sofa, with the entire pillow surface uniformly changed into same-color dark grey chunky cable-knit fabric, the same thick braided knitted columns covering every part of the pillow including the brightly lit left side, while preserving the pillow shape, outline, lighting, sofa, table, wall, and the rest of the scene.",2,2,1,1,5,1,under_edit,Proxy precheck: target pressure is visible but preservation/locality are weak.,direct_target,Direct target guidance
rater_02,item_040,rater_02_item_040_B,T5_same_color_material,pillow_same_color_cable_knit_grey,10,B,images/item_040_source.png,images/item_040_B.png,"A photo of the same plain dark grey pillow on the same rattan-backed sofa, with the entire pillow surface uniformly changed into same-color dark grey chunky cable-knit fabric, the same thick braided knitted columns covering every part of the pillow including the brightly lit left side, while preserving the pillow shape, outline, lighting, sofa, table, wall, and the rest of the scene.",1,1,5,5,3,3,under_edit,Proxy precheck: good preservation with conservative or incomplete editing.,adaptive_full_generic_support,Generic support control
rater_02,item_040,rater_02_item_040_C,T5_same_color_material,pillow_same_color_cable_knit_grey,10,C,images/item_040_source.png,images/item_040_C.png,"A photo of the same plain dark grey pillow on the same rattan-backed sofa, with the entire pillow surface uniformly changed into same-color dark grey chunky cable-knit fabric, the same thick braided knitted columns covering every part of the pillow including the brightly lit left side, while preserving the pillow shape, outline, lighting, sofa, table, wall, and the rest of the scene.",1,1,2,4,3,2,under_edit,Proxy precheck: strong preservation but target edit is largely absent.,base_only,RF reconstruction / base reconstruction
rater_02,item_040,rater_02_item_040_D,T5_same_color_material,pillow_same_color_cable_knit_grey,10,D,images/item_040_source.png,images/item_040_D.png,"A photo of the same plain dark grey pillow on the same rattan-backed sofa, with the entire pillow surface uniformly changed into same-color dark grey chunky cable-knit fabric, the same thick braided knitted columns covering every part of the pillow including the brightly lit left side, while preserving the pillow shape, outline, lighting, sofa, table, wall, and the rest of the scene.",2,2,5,5,2,4,under_edit,Proxy precheck: best edit-preserve balance under Phase2 metrics.,support_v3_controller_rmsgap,DeCE-RF
rater_02,item_041,rater_02_item_041_A,T5_same_color_material,pillow_same_color_cable_knit_grey,11,A,images/item_041_source.png,images/item_041_A.png,"A photo of the same plain dark grey pillow on the same rattan-backed sofa, with the entire pillow surface uniformly changed into same-color dark grey chunky cable-knit fabric, the same thick braided knitted columns covering every part of the pillow including the brightly lit left side, while preserving the pillow shape, outline, lighting, sofa, table, wall, and the rest of the scene.",1,1,2,4,3,2,under_edit,Proxy precheck: strong preservation but target edit is largely absent.,base_only,RF reconstruction / base reconstruction
rater_02,item_041,rater_02_item_041_B,T5_same_color_material,pillow_same_color_cable_knit_grey,11,B,images/item_041_source.png,images/item_041_B.png,"A photo of the same plain dark grey pillow on the same rattan-backed sofa, with the entire pillow surface uniformly changed into same-color dark grey chunky cable-knit fabric, the same thick braided knitted columns covering every part of the pillow including the brightly lit left side, while preserving the pillow shape, outline, lighting, sofa, table, wall, and the rest of the scene.",2,2,5,5,2,4,under_edit,Proxy precheck: best edit-preserve balance under Phase2 metrics.,support_v3_controller_rmsgap,DeCE-RF
rater_02,item_041,rater_02_item_041_C,T5_same_color_material,pillow_same_color_cable_knit_grey,11,C,images/item_041_source.png,images/item_041_C.png,"A photo of the same plain dark grey pillow on the same rattan-backed sofa, with the entire pillow surface uniformly changed into same-color dark grey chunky cable-knit fabric, the same thick braided knitted columns covering every part of the pillow including the brightly lit left side, while preserving the pillow shape, outline, lighting, sofa, table, wall, and the rest of the scene.",1,1,5,5,3,3,under_edit,Proxy precheck: good preservation with conservative or incomplete editing.,adaptive_full_generic_support,Generic support control
rater_02,item_041,rater_02_item_041_D,T5_same_color_material,pillow_same_color_cable_knit_grey,11,D,images/item_041_source.png,images/item_041_D.png,"A photo of the same plain dark grey pillow on the same rattan-backed sofa, with the entire pillow surface uniformly changed into same-color dark grey chunky cable-knit fabric, the same thick braided knitted columns covering every part of the pillow including the brightly lit left side, while preserving the pillow shape, outline, lighting, sofa, table, wall, and the rest of the scene.",2,2,1,1,5,1,under_edit,Proxy precheck: target pressure is visible but preservation/locality are weak.,direct_target,Direct target guidance
rater_02,item_042,rater_02_item_042_A,T5_same_color_material,pillow_same_color_cable_knit_grey,12,A,images/item_042_source.png,images/item_042_A.png,"A photo of the same plain dark grey pillow on the same rattan-backed sofa, with the entire pillow surface uniformly changed into same-color dark grey chunky cable-knit fabric, the same thick braided knitted columns covering every part of the pillow including the brightly lit left side, while preserving the pillow shape, outline, lighting, sofa, table, wall, and the rest of the scene.",2,2,1,1,5,1,under_edit,Proxy precheck: target pressure is visible but preservation/locality are weak.,direct_target,Direct target guidance
rater_02,item_042,rater_02_item_042_B,T5_same_color_material,pillow_same_color_cable_knit_grey,12,B,images/item_042_source.png,images/item_042_B.png,"A photo of the same plain dark grey pillow on the same rattan-backed sofa, with the entire pillow surface uniformly changed into same-color dark grey chunky cable-knit fabric, the same thick braided knitted columns covering every part of the pillow including the brightly lit left side, while preserving the pillow shape, outline, lighting, sofa, table, wall, and the rest of the scene.",1,1,5,5,3,3,under_edit,Proxy precheck: good preservation with conservative or incomplete editing.,adaptive_full_generic_support,Generic support control
rater_02,item_042,rater_02_item_042_C,T5_same_color_material,pillow_same_color_cable_knit_grey,12,C,images/item_042_source.png,images/item_042_C.png,"A photo of the same plain dark grey pillow on the same rattan-backed sofa, with the entire pillow surface uniformly changed into same-color dark grey chunky cable-knit fabric, the same thick braided knitted columns covering every part of the pillow including the brightly lit left side, while preserving the pillow shape, outline, lighting, sofa, table, wall, and the rest of the scene.",2,2,5,5,2,4,under_edit,Proxy precheck: best edit-preserve balance under Phase2 metrics.,support_v3_controller_rmsgap,DeCE-RF
rater_02,item_042,rater_02_item_042_D,T5_same_color_material,pillow_same_color_cable_knit_grey,12,D,images/item_042_source.png,images/item_042_D.png,"A photo of the same plain dark grey pillow on the same rattan-backed sofa, with the entire pillow surface uniformly changed into same-color dark grey chunky cable-knit fabric, the same thick braided knitted columns covering every part of the pillow including the brightly lit left side, while preserving the pillow shape, outline, lighting, sofa, table, wall, and the rest of the scene.",1,1,2,4,3,2,under_edit,Proxy precheck: strong preservation but target edit is largely absent.,base_only,RF reconstruction / base reconstruction
rater_02,item_043,rater_02_item_043_A,T5_same_color_material,pillow_same_color_cable_knit_armchair,10,A,images/item_043_source.png,images/item_043_A.png,"A photo of the same plain white throw pillow on the same green velvet armchair, with the entire pillow surface changed into same-color white chunky cable-knit fabric with thick braided knitted columns, while preserving the pillow shape, seams, shadows, chair, tiled wall, floor, and the rest of the scene.",2,2,1,1,5,1,under_edit,Proxy precheck: target pressure is visible but preservation/locality are weak.,direct_target,Direct target guidance
rater_02,item_043,rater_02_item_043_B,T5_same_color_material,pillow_same_color_cable_knit_armchair,10,B,images/item_043_source.png,images/item_043_B.png,"A photo of the same plain white throw pillow on the same green velvet armchair, with the entire pillow surface changed into same-color white chunky cable-knit fabric with thick braided knitted columns, while preserving the pillow shape, seams, shadows, chair, tiled wall, floor, and the rest of the scene.",2,2,5,5,3,4,under_edit,Proxy precheck: good preservation with conservative or incomplete editing.,adaptive_full_generic_support,Generic support control
rater_02,item_043,rater_02_item_043_C,T5_same_color_material,pillow_same_color_cable_knit_armchair,10,C,images/item_043_source.png,images/item_043_C.png,"A photo of the same plain white throw pillow on the same green velvet armchair, with the entire pillow surface changed into same-color white chunky cable-knit fabric with thick braided knitted columns, while preserving the pillow shape, seams, shadows, chair, tiled wall, floor, and the rest of the scene.",1,1,5,5,3,3,under_edit,Proxy precheck: strong preservation but target edit is largely absent.,base_only,RF reconstruction / base reconstruction
rater_02,item_043,rater_02_item_043_D,T5_same_color_material,pillow_same_color_cable_knit_armchair,10,D,images/item_043_source.png,images/item_043_D.png,"A photo of the same plain white throw pillow on the same green velvet armchair, with the entire pillow surface changed into same-color white chunky cable-knit fabric with thick braided knitted columns, while preserving the pillow shape, seams, shadows, chair, tiled wall, floor, and the rest of the scene.",2,2,5,5,2,4,under_edit,Proxy precheck: best edit-preserve balance under Phase2 metrics.,support_v3_controller_rmsgap,DeCE-RF
rater_02,item_044,rater_02_item_044_A,T5_same_color_material,pillow_same_color_cable_knit_armchair,11,A,images/item_044_source.png,images/item_044_A.png,"A photo of the same plain white throw pillow on the same green velvet armchair, with the entire pillow surface changed into same-color white chunky cable-knit fabric with thick braided knitted columns, while preserving the pillow shape, seams, shadows, chair, tiled wall, floor, and the rest of the scene.",2,2,5,5,2,4,under_edit,Proxy precheck: best edit-preserve balance under Phase2 metrics.,support_v3_controller_rmsgap,DeCE-RF
rater_02,item_044,rater_02_item_044_B,T5_same_color_material,pillow_same_color_cable_knit_armchair,11,B,images/item_044_source.png,images/item_044_B.png,"A photo of the same plain white throw pillow on the same green velvet armchair, with the entire pillow surface changed into same-color white chunky cable-knit fabric with thick braided knitted columns, while preserving the pillow shape, seams, shadows, chair, tiled wall, floor, and the rest of the scene.",2,2,1,1,5,1,under_edit,Proxy precheck: target pressure is visible but preservation/locality are weak.,direct_target,Direct target guidance
rater_02,item_044,rater_02_item_044_C,T5_same_color_material,pillow_same_color_cable_knit_armchair,11,C,images/item_044_source.png,images/item_044_C.png,"A photo of the same plain white throw pillow on the same green velvet armchair, with the entire pillow surface changed into same-color white chunky cable-knit fabric with thick braided knitted columns, while preserving the pillow shape, seams, shadows, chair, tiled wall, floor, and the rest of the scene.",1,1,5,5,3,3,under_edit,Proxy precheck: strong preservation but target edit is largely absent.,base_only,RF reconstruction / base reconstruction
rater_02,item_044,rater_02_item_044_D,T5_same_color_material,pillow_same_color_cable_knit_armchair,11,D,images/item_044_source.png,images/item_044_D.png,"A photo of the same plain white throw pillow on the same green velvet armchair, with the entire pillow surface changed into same-color white chunky cable-knit fabric with thick braided knitted columns, while preserving the pillow shape, seams, shadows, chair, tiled wall, floor, and the rest of the scene.",2,2,5,5,3,4,under_edit,Proxy precheck: good preservation with conservative or incomplete editing.,adaptive_full_generic_support,Generic support control
rater_02,item_045,rater_02_item_045_A,T5_same_color_material,pillow_same_color_cable_knit_armchair,12,A,images/item_045_source.png,images/item_045_A.png,"A photo of the same plain white throw pillow on the same green velvet armchair, with the entire pillow surface changed into same-color white chunky cable-knit fabric with thick braided knitted columns, while preserving the pillow shape, seams, shadows, chair, tiled wall, floor, and the rest of the scene.",1,1,5,5,3,3,under_edit,Proxy precheck: strong preservation but target edit is largely absent.,base_only,RF reconstruction / base reconstruction
rater_02,item_045,rater_02_item_045_B,T5_same_color_material,pillow_same_color_cable_knit_armchair,12,B,images/item_045_source.png,images/item_045_B.png,"A photo of the same plain white throw pillow on the same green velvet armchair, with the entire pillow surface changed into same-color white chunky cable-knit fabric with thick braided knitted columns, while preserving the pillow shape, seams, shadows, chair, tiled wall, floor, and the rest of the scene.",2,2,5,5,2,4,under_edit,Proxy precheck: best edit-preserve balance under Phase2 metrics.,support_v3_controller_rmsgap,DeCE-RF
