rater_id,audit_item_id,audit_row_id,task,seed,candidate_label,method,method_display,source_image_original,result_image_original,anonymous_image
rater_03,item_010,rater_03_item_010_B,red_chair_blue,10,B,direct_target,Direct target guidance,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_red_armchair_room_6758347.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/red_chair_blue/direct_target/seed_10/result.png,rater_03/images/item_010_B.png
rater_03,item_010,rater_03_item_010_C,red_chair_blue,10,C,support_v3_controller_rmsgap,CleanEdit,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_red_armchair_room_6758347.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/red_chair_blue/support_v3_controller_rmsgap/seed_10/result.png,rater_03/images/item_010_C.png
rater_03,item_010,rater_03_item_010_D,red_chair_blue,10,D,base_only,RF reconstruction / base reconstruction,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_red_armchair_room_6758347.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/red_chair_blue/base_only/seed_10/result.png,rater_03/images/item_010_D.png
rater_03,item_011,rater_03_item_011_A,red_chair_blue,11,A,base_only,RF reconstruction / base reconstruction,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_red_armchair_room_6758347.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/red_chair_blue/base_only/seed_11/result.png,rater_03/images/item_011_A.png
rater_03,item_011,rater_03_item_011_B,red_chair_blue,11,B,support_v3_controller_rmsgap,CleanEdit,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_red_armchair_room_6758347.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/red_chair_blue/support_v3_controller_rmsgap/seed_11/result.png,rater_03/images/item_011_B.png
rater_03,item_011,rater_03_item_011_C,red_chair_blue,11,C,adaptive_full_generic_support,Generic support control,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_red_armchair_room_6758347.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/red_chair_blue/adaptive_full_generic_support/seed_11/result.png,rater_03/images/item_011_C.png
rater_03,item_011,rater_03_item_011_D,red_chair_blue,11,D,direct_target,Direct target guidance,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_red_armchair_room_6758347.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/red_chair_blue/direct_target/seed_11/result.png,rater_03/images/item_011_D.png
rater_03,item_012,rater_03_item_012_A,red_chair_blue,12,A,support_v3_controller_rmsgap,CleanEdit,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_red_armchair_room_6758347.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/red_chair_blue/support_v3_controller_rmsgap/seed_12/result.png,rater_03/images/item_012_A.png
rater_03,item_012,rater_03_item_012_B,red_chair_blue,12,B,base_only,RF reconstruction / base reconstruction,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_red_armchair_room_6758347.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/red_chair_blue/base_only/seed_12/result.png,rater_03/images/item_012_B.png
rater_03,item_012,rater_03_item_012_C,red_chair_blue,12,C,adaptive_full_generic_support,Generic support control,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_red_armchair_room_6758347.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/red_chair_blue/adaptive_full_generic_support/seed_12/result.png,rater_03/images/item_012_C.png
rater_03,item_012,rater_03_item_012_D,red_chair_blue,12,D,direct_target,Direct target guidance,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_red_armchair_room_6758347.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/red_chair_blue/direct_target/seed_12/result.png,rater_03/images/item_012_D.png
rater_03,item_013,rater_03_item_013_A,pillow_same_color_cable_knit,10,A,support_v3_controller_rmsgap,CleanEdit,/cluster/users/grad/2025/25t8103/project/data/phase2_candidates/pexels_white_pillow_brown_sofa_6312089.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit/support_v3_controller_rmsgap/seed_10/result.png,rater_03/images/item_013_A.png
rater_03,item_013,rater_03_item_013_B,pillow_same_color_cable_knit,10,B,direct_target,Direct target guidance,/cluster/users/grad/2025/25t8103/project/data/phase2_candidates/pexels_white_pillow_brown_sofa_6312089.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit/direct_target/seed_10/result.png,rater_03/images/item_013_B.png
rater_03,item_013,rater_03_item_013_C,pillow_same_color_cable_knit,10,C,adaptive_full_generic_support,Generic support control,/cluster/users/grad/2025/25t8103/project/data/phase2_candidates/pexels_white_pillow_brown_sofa_6312089.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit/adaptive_full_generic_support/seed_10/result.png,rater_03/images/item_013_C.png
rater_03,item_013,rater_03_item_013_D,pillow_same_color_cable_knit,10,D,base_only,RF reconstruction / base reconstruction,/cluster/users/grad/2025/25t8103/project/data/phase2_candidates/pexels_white_pillow_brown_sofa_6312089.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit/base_only/seed_10/result.png,rater_03/images/item_013_D.png
rater_03,item_014,rater_03_item_014_A,pillow_same_color_cable_knit,11,A,adaptive_full_generic_support,Generic support control,/cluster/users/grad/2025/25t8103/project/data/phase2_candidates/pexels_white_pillow_brown_sofa_6312089.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit/adaptive_full_generic_support/seed_11/result.png,rater_03/images/item_014_A.png
rater_03,item_014,rater_03_item_014_B,pillow_same_color_cable_knit,11,B,direct_target,Direct target guidance,/cluster/users/grad/2025/25t8103/project/data/phase2_candidates/pexels_white_pillow_brown_sofa_6312089.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit/direct_target/seed_11/result.png,rater_03/images/item_014_B.png
rater_03,item_014,rater_03_item_014_C,pillow_same_color_cable_knit,11,C,support_v3_controller_rmsgap,CleanEdit,/cluster/users/grad/2025/25t8103/project/data/phase2_candidates/pexels_white_pillow_brown_sofa_6312089.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit/support_v3_controller_rmsgap/seed_11/result.png,rater_03/images/item_014_C.png
rater_03,item_014,rater_03_item_014_D,pillow_same_color_cable_knit,11,D,base_only,RF reconstruction / base reconstruction,/cluster/users/grad/2025/25t8103/project/data/phase2_candidates/pexels_white_pillow_brown_sofa_6312089.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit/base_only/seed_11/result.png,rater_03/images/item_014_D.png
rater_03,item_015,rater_03_item_015_A,pillow_same_color_cable_knit,12,A,direct_target,Direct target guidance,/cluster/users/grad/2025/25t8103/project/data/phase2_candidates/pexels_white_pillow_brown_sofa_6312089.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit/direct_target/seed_12/result.png,rater_03/images/item_015_A.png
rater_03,item_015,rater_03_item_015_B,pillow_same_color_cable_knit,12,B,base_only,RF reconstruction / base reconstruction,/cluster/users/grad/2025/25t8103/project/data/phase2_candidates/pexels_white_pillow_brown_sofa_6312089.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit/base_only/seed_12/result.png,rater_03/images/item_015_B.png
rater_03,item_015,rater_03_item_015_C,pillow_same_color_cable_knit,12,C,adaptive_full_generic_support,Generic support control,/cluster/users/grad/2025/25t8103/project/data/phase2_candidates/pexels_white_pillow_brown_sofa_6312089.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit/adaptive_full_generic_support/seed_12/result.png,rater_03/images/item_015_C.png
rater_03,item_015,rater_03_item_015_D,pillow_same_color_cable_knit,12,D,support_v3_controller_rmsgap,CleanEdit,/cluster/users/grad/2025/25t8103/project/data/phase2_candidates/pexels_white_pillow_brown_sofa_6312089.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit/support_v3_controller_rmsgap/seed_12/result.png,rater_03/images/item_015_D.png
